Age,Area_Suburban,Area_Urban,Children,Churn,Contacts,Contract,Email,Gender_Male,Gender_Nonbinary,Income,InternetService_Fiber Optic,InternetService_nan,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,MonthlyCharge,Multiple,Outage_sec_perweek,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Population,StreamingMovies,StreamingTV,Tenure,Yearly_equip_failure
0.6901408450704225,0,0,0.25,True,0.0,12,0.5555555555555556,0,0,0.6531239622618473,0,0,1,0,0,0,0.9048441733177933,1,0.6375026150772347,0,1,0,0.46619593331697096,1,1,0.06239302714070517,0.0
0.39436619718309857,0,0,0.5,True,0.0,24,0.4444444444444444,0,0,0.09255522656984842,0,1,0,0,0,1,0.571821407985655,0,0.36499077474395053,0,1,0,0.07995544395567052,1,1,0.0012290757765820127,0.0
0.4507042253521127,0,1,0.125,False,0.6666666666666666,24,0.3888888888888889,1,0,0.6019430703166319,0,0,0,1,0,0,0.332850195482659,0,0.3556794766954008,0,0,0,0.04140313780278287,1,0,0.2695250828744037,0.5
0.08450704225352113,0,0,0.125,True,0.3333333333333333,1,0.8333333333333334,0,0,0.15112103413722405,1,0,0,1,0,0,0.7618937111414232,1,0.6720246983469865,0,0,1,0.0051541525855721484,1,1,0.333036256523352,0.0
0.028169014084507043,0,0,0.0,False,0.0,1,0.7777777777777778,1,0,0.6373008988050513,1,0,0,0,0,0,0.2260755235905354,0,0.7766915277371002,1,0,0,0.27483149885777935,0,0,0.12215981851807113,0.0
0.15492957746478872,0,1,0.125,True,0.6666666666666666,12,0.5555555555555556,0,0,0.2998112898310535,0,0,1,0,0,0,0.5120834316392143,0,0.7143573670066201,0,1,0,0.33328298752053165,1,1,0.12427833277478988,0.5
0.18309859154929578,0,0,0.0,False,0.3333333333333333,1,0.16666666666666666,1,0,0.3622332080575094,1,0,0,0,0,0,0.428267334338309,1,0.8199544839326786,1,0,0,0.005380708743179715,0,0,0.09616470986296115,0.0
0.7605633802816901,0,1,0.625,False,1.0,24,0.5555555555555556,0,0,0.6024333011552807,1,0,0,0,1,0,0.5351463065320589,1,0.4161428684378674,0,0,1,0.006041497536201786,1,0,0.2598438380353904,0.0
0.7464788732394366,0,1,0.5,False,0.3333333333333333,1,0.3888888888888889,1,0,0.3636520717811793,0,0,0,0,0,0,0.19043567946891102,0,0.40211399867419173,1,0,0,0.05405252326920536,0,0,0.18793882698208936,0.0
0.19718309859154928,1,0,0.25,False,0.0,12,0.4444444444444444,0,0,0.5760796135528815,1,0,0,0,0,0,0.547276109984511,1,0.42118297272695543,0,0,0,0.022768893839560482,0,0,0.017638832162796002,0.0
0.2112676056338028,0,0,0.0,False,0.3333333333333333,12,0.6666666666666666,1,0,0.08118992438575402,1,0,0,1,0,0,0.285362713481443,0,0.2764529618735801,1,0,0,0.6660562236864462,0,1,0.019058253708022475,0.0
0.6901408450704225,1,0,0.375,False,1.0,1,0.5,1,0,0.15612085504085135,0,1,0,0,0,1,0.16654613833176493,0,0.7601139135662899,0,0,0,0.01980478411086148,0,0,0.05134892505830338,0.0
0.676056338028169,1,0,0.0,True,0.3333333333333333,1,0.5555555555555556,0,0,0.22217944033475093,0,1,0,0,0,0,0.6073783475932825,1,0.34614750520897636,0,1,0,0.6079823286197066,1,1,0.03826607714976507,0.5
0.6056338028169014,0,1,0.0,False,0.0,12,0.5555555555555556,0,0,0.15740234416533533,1,0,0,1,0,0,0.2615455193193234,0,0.5900706994220457,0,0,0,0.006022617856401156,0,0,0.04431564491994385,1.0
0.6338028169014085,0,1,0.0,True,0.3333333333333333,1,0.3333333333333333,0,0,0.33399945325071234,0,0,0,0,0,1,0.678695113304398,0,0.7935786150216633,0,0,1,0.28715992976759114,1,1,0.1809977381806643,0.0
0.704225352112676,1,0,0.0,False,0.3333333333333333,24,0.0,0,0,0.9311538989280335,1,0,0,0,1,0,0.3924704783448676,0,0.2224665204038147,0,1,0,0.0660599996224064,1,0,0.0319496228958274,0.0
0.19718309859154928,1,0,0.25,True,0.3333333333333333,24,0.2222222222222222,1,0,0.12526655240614562,0,0,0,1,0,0,0.3806256761089111,1,0.3274380082401617,0,1,0,0.2733588838333302,0,0,0.2640478375296588,0.5
0.8169014084507042,1,0,0.0,False,0.3333333333333333,24,0.2222222222222222,1,0,0.6531457934224006,0,0,0,1,0,0,0.4995720105016444,1,0.4907239486519801,0,0,1,0.08786602979213473,1,0,0.2447938891494424,0.0
0.15492957746478872,1,0,0.0,True,0.0,1,0.5555555555555556,0,0,0.19342578048218242,1,0,0,0,0,0,0.7858295646194157,0,0.5599437260002212,1,0,0,0.4969131723525969,1,1,0.051659263669741017,0.0
0.9154929577464789,0,0,0.0,False,0.0,1,0.7777777777777778,0,0,0.43757456453101046,1,0,1,0,0,0,0.2140968989577245,0,0.4342526533955568,0,1,0,0.0006607887930220704,0,0,0.08157282325524844,0.5
0.8732394366197183,0,0,0.625,False,0.3333333333333333,1,0.6666666666666666,1,0,0.8325158641788091,1,0,0,1,0,0,0.39262165716450886,0,0.4659285095319156,0,0,1,0.3322823644910982,0,0,0.27194534168549267,0.0
0.028169014084507043,1,0,0.0,False,0.3333333333333333,12,0.4444444444444444,1,0,0.32231177759577956,1,0,0,1,0,0,0.48762007232042653,1,0.7528486015704356,0,1,0,0.06275605565729606,0,1,0.0844253822454394,0.5
0.19718309859154928,0,1,0.125,False,0.3333333333333333,12,0.3888888888888889,1,0,0.3486329610257993,1,0,0,1,0,0,0.48762007232042653,1,0.7143697728810646,0,0,0,0.07623614703494629,0,1,0.14268236115593483,0.0
0.49295774647887325,0,1,0.0,True,0.3333333333333333,1,0.8888888888888888,0,0,0.18549290273013216,0,1,0,0,0,0,0.6669598782450749,1,0.6357315766806383,0,0,1,0.6027715369947325,1,1,0.021652376724535825,0.0
0.09859154929577464,0,0,0.25,False,0.3333333333333333,24,0.3333333333333333,1,0,0.3946574137044544,1,0,0,0,1,0,0.42800602216486566,0,0.514093762929257,0,1,0,0.3757811467517511,1,0,0.22848150544067167,0.0
0.7183098591549296,1,0,0.0,True,0.0,1,0.7222222222222222,1,0,0.027953345677911304,1,0,0,0,0,0,0.5946502233338178,1,0.77462378241202,0,0,1,0.24543583740819755,0,1,0.30688485813258826,1.0
0.7464788732394366,0,1,0.375,True,0.6666666666666666,1,0.3888888888888889,1,0,0.42261569160752777,1,0,0,0,0,1,0.5946502233338178,1,0.3146878615462169,0,1,0,0.02726225763211056,0,1,0.0397016474140076,0.5
0.49295774647887325,0,1,0.375,True,0.3333333333333333,1,0.8333333333333334,0,0,0.2441997234234526,0,0,0,0,0,1,0.7857466601054187,1,0.39416548206482277,1,0,0,0.040742349009760793,1,1,0.13755836633697954,0.0
0.5352112676056338,0,1,0.25,True,0.0,1,0.4444444444444444,0,1,0.09545343441753615,0,1,0,0,0,0,0.44006931169446695,1,0.760393773987072,0,0,0,0.03398342364113505,0,1,0.170177450189717,1.0
0.3380281690140845,1,0,0.0,True,0.6666666666666666,1,0.3333333333333333,1,0,0.24499930989275806,0,0,1,0,0,0,0.4399904798498522,1,0.6497659820723339,0,0,0,0.0005663903940189175,1,0,0.19381285769131262,1.0
0.2112676056338028,1,0,0.375,True,0.0,1,0.6111111111111112,1,0,0.25120922394024475,1,0,1,0,0,0,0.5471360548810088,1,0.614637977416079,0,1,0,0.0695149810259218,0,1,0.11927720833044109,0.0
0.4084507042253521,0,1,0.125,False,0.3333333333333333,1,0.7222222222222222,1,0,0.44885286549749215,1,0,0,0,0,0,0.2733840888486321,0,0.8209007234115178,0,0,0,0.787905677119716,0,1,0.05905191900529982,0.0
0.4225352112676056,0,1,0.125,True,1.0,24,0.8333333333333334,0,0,0.07030919310979464,1,0,0,0,0,1,0.5352118546232688,1,0.573753686550139,1,0,0,0.011894198274397267,1,0,0.07849163124310367,0.5
0.6338028169014085,0,0,0.0,True,0.3333333333333333,1,0.3888888888888889,0,0,0.20240711993384675,1,0,0,1,0,0,0.3804918537120567,0,0.5151468837010404,0,0,1,0.29042611437310023,1,0,0.030558392818024957,0.0
0.30985915492957744,0,1,0.125,False,0.0,1,0.3333333333333333,1,0,0.5232657507982725,1,0,0,0,0,1,0.15451536830593213,0,0.3626481111862731,0,0,0,0.004852077708762059,0,0,0.23769442242698896,0.0
0.6901408450704225,0,1,0.0,True,0.6666666666666666,1,0.6111111111111112,1,0,0.09847341162742165,1,0,0,0,0,0,0.45190884705541656,0,0.5230706620355619,0,0,1,0.019106235958238148,0,1,0.17067310648129788,0.0
0.5352112676056338,0,1,0.0,False,1.0,1,0.5555555555555556,0,0,0.28421252133490593,1,0,0,0,0,0,0.3923928644948343,0,0.33892532501674205,1,0,0,0.38376725130741784,0,1,0.3146888132063115,0.0
0.08450704225352113,0,1,0.75,False,0.3333333333333333,12,0.3888888888888889,0,0,0.2096901568067578,0,0,1,0,0,0,0.27359552509552,1,0.4892283711567458,0,0,1,0.0013026979062435102,0,0,0.07474704936359851,0.0
0.8591549295774648,0,1,0.25,False,1.0,24,0.5,0,0,0.41146570935140997,1,0,0,0,0,0,0.9285053928066069,1,0.5346704370163688,0,1,0,0.021334038174712557,1,1,0.16308208591645604,0.0
0.6056338028169014,0,0,0.375,True,0.3333333333333333,1,0.7222222222222222,1,0,0.516456854390121,0,0,1,0,0,0,0.22582004446926768,0,0.26206060134408365,0,1,0,0.07948345196065475,1,0,0.08613371839121,0.5
0.28169014084507044,0,1,0.0,True,0.6666666666666666,24,0.4444444444444444,1,0,0.08624367634156321,0,1,0,0,0,0,0.6192700283472539,0,0.44717415770567626,0,1,0,0.00292635036909774,1,1,0.11747136651040221,0.0
0.14084507042253522,0,0,0.5,False,0.3333333333333333,24,0.5555555555555556,0,0,0.16837339176106556,0,0,0,0,0,0,0.3210441454571189,1,0.86969538430538,1,0,0,0.7119716049615799,0,0,0.3010535162771662,0.0
0.36619718309859156,0,1,0.375,True,0.6666666666666666,12,0.2777777777777778,1,0,0.20846421585745967,0,1,0,0,0,0,0.7739900292584659,1,0.19171984822443003,1,0,0,0.03398342364113505,1,1,0.053446784606669705,0.0
0.6619718309859155,1,0,0.125,False,0.6666666666666666,1,0.6111111111111112,1,0,0.2921295512815174,0,1,0,0,0,1,0.16654613833176493,0,0.34485940502178414,0,0,1,0.1515660694394623,0,0,0.1273571954691044,0.0
0.23943661971830985,0,1,0.375,False,0.6666666666666666,1,0.6666666666666666,0,0,0.43811872642184124,0,1,0,0,0,0,0.5123054254250726,0,0.440420547509806,0,0,0,0.6014877187682897,1,1,0.10073289444193281,0.5
0.18309859154929578,1,0,0.25,False,1.0,24,0.3333333333333333,0,0,0.29718281810042546,0,1,0,0,1,0,0.3331047087722859,1,0.6457383390032402,1,0,0,0.303981724469953,0,1,0.0984262037071886,0.5
0.22535211267605634,1,0,0.25,False,0.0,24,0.4444444444444444,1,0,0.6010132245893578,0,0,0,0,0,1,0.21401399444372762,1,0.5931894849780317,0,0,0,0.38607057224309477,0,0,0.0876963207235478,0.5
0.704225352112676,0,1,0.25,True,0.0,1,0.5555555555555556,1,0,0.7655452215106792,0,1,0,0,1,0,0.6669598782450749,1,0.2785047175304319,0,1,0,0.0030396284479015235,1,1,0.05102627069014788,0.0
0.6197183098591549,0,1,0.0,False,0.0,24,0.3333333333333333,1,0,0.2743645656654222,0,0,0,1,0,0,0.44014165866949345,1,0.5993143934460929,0,0,0,0.5514754469764193,0,0,0.12744649462513657,0.0
0.4788732394366197,0,1,0.0,False,0.0,24,0.6111111111111112,1,0,0.2902100262758231,0,0,0,0,1,0,0.19043567946891102,0,0.45343502025816557,0,1,0,0.015500217116317707,0,0,0.04459436774081299,0.5
